genuine_euclidean,impostor_euclidean,genuine_cosine,impostor_cosine
186.85250787396632,1452.6292661642797,0.9937894419337651,0.9523127413306047
542.7066777733429,1420.5661937672232,0.965782767503749,0.9691305638751674
325.42183342296175,1498.7096392027456,0.9843521369038083,0.9687214384293562
411.17807590012575,971.4448049761268,0.9837656779973246,0.9575861541194823
441.2694901187882,1356.854199884,0.9720685486734343,0.9717897425389351
439.08737477900746,1328.1136216683954,0.9736684588913941,0.9650994125422633
218.97947691758458,1813.4640942113772,0.9933110736484485,0.9620804154405219
146.3393968166259,1435.0047338559154,0.9969226621525203,0.9637513976541259
180.4455777328304,1738.6242626738451,0.9955760560277208,0.9789293981125343
241.46002246396753,1555.6068910441165,0.9918209897371877,0.9583195965640626
159.8648889173238,1806.7690059831161,0.9966854290688748,0.9312731690901859
472.78620571296653,1405.6224557097933,0.9878577192011707,0.9540814573307309
376.43697713939395,1674.8812822203731,0.9912223157988126,0.9702080553590685
295.3959728698244,1312.643642472003,0.9935955540764224,0.9557393210371176
419.60299070984195,1533.189291421311,0.9868309088735947,0.9536074352701006
521.5008807654901,1418.9791278139742,0.9932742581274192,0.9479064245123489
334.99180635278026,1468.5589727462004,0.9879387330645297,0.9663277534890927
462.3651747050626,1519.88728824097,0.9817669924573584,0.9536460968604044
489.27614527235505,1416.1223955134242,0.9744227426818121,0.9655394251480106
519.3045861346998,1802.3212246879375,0.9749725232310027,0.9569570125323447
348.80145619135084,1560.3097963991618,0.9876191736941861,0.9574146787690593
275.54059233547173,1370.6157539802675,0.9877289043207536,0.9655862523257969
143.73038331237512,1745.3089603434778,0.9951753474145305,0.941401863072805
216.30007579729883,1642.9912894726854,0.9913475094871518,0.9541541799874322
270.8778003776543,1603.2341064981374,0.9855249775477207,0.9691403488832757
294.5725492682476,1182.3986787254028,0.9805627325607359,0.9725358397809223
226.96938677818474,1337.011905701747,0.9903033017235948,0.9576274722761825
232.93466610703823,1370.316984917487,0.9899292773052956,0.9560934619695288
302.4162526297445,1450.7995109249705,0.982836450861542,0.96260956063346
350.88534749050905,1094.8792043160076,0.9766993123540402,0.957392304923247
343.55666024446515,1367.6119505293602,0.9780719280185755,0.9598234515357411
195.06408744632873,1050.402314521159,0.9951199867820901,0.9735144554410372
369.04132208376905,968.9826593665479,0.9821351448138248,0.9714725662199486
487.54630996067425,1235.4205771203128,0.977983884832513,0.970820344139948
483.6716168169457,1792.703580371836,0.9758308607959868,0.9486749358524015
375.4234580793637,1268.1348260257573,0.982503328618917,0.9690147245393549
214.75188913728758,1433.8961753792264,0.9950241045698913,0.9665853632603899
226.47139921772487,1268.0624250127712,0.9947065331220705,0.9679290131762065
219.07654592585584,1406.5149683338163,0.9950116305730548,0.975225032976472
255.4976539426078,1066.498344459434,0.9953968259428501,0.965111724994368
256.4067302119039,1153.6236097780827,0.9934183741183783,0.9676781950204111
158.2174438980213,1137.3597300815757,0.9952821762129298,0.9653362947594732
186.17861862485316,1480.8458059057434,0.9950290923924252,0.9497057467593271
180.53993888700165,1038.87661087664,0.9945102143252162,0.9636471762754542
155.77197038391068,1248.5990144580107,0.997079334806367,0.9578179223896489
155.82365256999776,1467.1524158966092,0.9955066943616773,0.9529313207478046
189.3844774514526,1227.0362556807047,0.9960417456223315,0.9572866376486359
353.4457187418311,1382.3715186676945,0.9893272579165492,0.9635902875544801
330.8561675900729,1637.2764930908058,0.9881456514829989,0.9371528135307734
293.1815087506586,1925.4609430788414,0.992115857987186,0.9395904626797056
235.64349335805537,1293.6740590049662,0.9950496474405419,0.946876077231992
350.63972179486154,1337.0027167360236,0.983485014564086,0.9684519131078135
294.3929669822642,1255.5961397705987,0.9862920906303922,0.9588600638749937
274.77653055532903,1126.3726607448334,0.9868884885818546,0.9508097081725372
163.46888893895132,1371.4922459878505,0.9946532649249613,0.9481537902642241
185.72334799557603,1578.360271210343,0.9928664438735961,0.9490904175961395
201.6352154595643,1639.5908628737013,0.991982553881015,0.9556499451496208
182.6230311846309,1605.4424408775737,0.9940988506157932,0.9293185378035816
301.04451500983026,1445.9797610985997,0.9844828721602261,0.9570941573622589
365.7647553040838,1125.895823237082,0.9771954148809813,0.9405349916902023
419.43332303039193,1354.3615575890735,0.9774513778260675,0.9423217409967711
234.7870334138801,1794.749724576372,0.9937411939236382,0.9605720481364457
302.40726474976213,1586.597452898892,0.9917476388114101,0.9718632817987704
339.7412250183336,1398.7553979633544,0.9904343430462312,0.9547588284608238
399.58403297285145,1374.198746815498,0.9882438785976464,0.9513776219601388
295.67256006579413,1654.7536305488672,0.9919254707837074,0.951484761583358
167.0045083749519,1281.632349128324,0.9963137508475256,0.952668657411556
253.18240757703856,1667.7356104163323,0.988071893513873,0.967864918182197
275.1103604625865,1685.8902030794993,0.9864854926051385,0.9687229706509985
143.33062030830226,1266.3441914566426,0.9961418172463107,0.9632625397890208
385.776816265527,1574.1425579258978,0.9780221253907939,0.9776426376568537
157.38445927857822,1730.3061501725826,0.994794621703717,0.9637852672972838
161.86719749255275,1529.7495687966482,0.9943698146640618,0.9573835979379939
135.85136256730706,1654.1506892057143,0.9958829028524814,0.9711964965420465
146.2394734732715,1493.9109054546136,0.9956725719081319,0.96952204487607
169.22900144820287,1691.5320781447947,0.9958505725445805,0.9662645185619274
304.92340330666735,1657.1708955356362,0.9958577032888619,0.9579119143698817
349.4983077685004,1446.895733329809,0.9946551321419694,0.9578204295051619
233.40534446399818,1709.8340888974083,0.9913853473350434,0.9630469181880087
261.90986549836657,1563.9168145611914,0.9895990029982474,0.9675146979771874
233.30762964537743,1837.3965047817805,0.991836506420485,0.9688121590030152
162.1341168686829,1106.5637700516606,0.9950939670846355,0.9357732549944187
192.10887513826395,1036.6494482150297,0.9934072494596988,0.9439622951942291
216.33139708472729,1212.627917303672,0.9942270516904277,0.9432207417780051
209.61149415837548,1380.443504967553,0.9921880973937872,0.9400962344594274
237.961271185049,898.7814501910974,0.9885947107000441,0.9778861269833741
227.17931023443552,1449.782487142368,0.9915462263718618,0.9456523418080877
213.71310216869523,1335.723001918702,0.9928353755835547,0.9178460341577976
226.05291059266506,1377.9065368070326,0.9946023414829455,0.9432627948955954
295.6708571627128,1742.5407339865462,0.9885401534715197,0.945031215447725
267.10035715214144,1296.1970432423527,0.989273085122946,0.9124398448308229
298.75991527900493,1544.7469911184728,0.9811146750448387,0.9481799111455592
275.26649181548345,1488.70709726889,0.983931767706061,0.9281352600397338
222.84089622066466,1437.4796691361705,0.9895635185194419,0.9593329063648627
203.22128666638093,1366.8506684347162,0.9913213015547584,0.9698098403156882
230.45813185925692,1571.7645303093504,0.9887104696687631,0.9623409682831575
115.52691114159724,1860.972069781852,0.9975280830224429,0.9619800511973238
139.59289032997404,1230.296734113845,0.9969880222845696,0.9789602684568365
103.99357802889651,1018.3759612880783,0.9982766600805213,0.9695946383385665
198.9942732147742,1310.2566975822908,0.9922851564750408,0.9547783336056848
